   58.234	   77.424	    9.459	  -68.827	   -8.671	   18.456	   66.424	  -54.154	   25.283	   54.519
   58.296	   77.284	    9.696	  -68.351	   -8.810	   18.688	   68.078	  -52.358	   25.329	   54.351
   58.694	   76.841	    9.785	  -67.679	   -7.250	   17.369	   66.247	  -52.152	   24.855	   53.788
   59.546	   77.820	   10.565	  -67.479	   -7.443	   19.926	   65.451	  -51.019	   26.247	   53.898
   59.080	   79.062	   11.577	  -66.830	   -6.697	   19.689	   65.085	  -52.923	   27.219	   54.978
   58.252	   78.640	   11.304	  -65.971	   -7.206	   19.054	   64.952	  -53.112	   27.838	   54.659
   56.829	   78.499	   12.199	  -67.042	   -7.601	   18.821	   64.069	  -53.534	   27.790	   54.229
   57.348	   77.499	   11.578	  -66.299	   -8.588	   20.670	   65.238	  -53.129	   27.963	   55.473
   58.573	   76.410	   11.454	  -66.580	   -8.527	   19.566	   63.810	  -53.168	   29.350	   56.566
   57.739	   78.206	   10.592	  -68.409	   -7.473	   18.414	   65.599	  -51.849	   30.702	   57.224
   57.162	   77.775	   10.713	  -68.304	   -8.987	   18.306	   65.727	  -51.632	   30.932	   58.993
   57.206	   77.160	   10.857	  -67.539	   -8.851	   18.148	   66.400	  -52.059	   31.130	   59.544
   57.058	   76.856	    9.992	  -67.594	  -10.032	   18.100	   65.750	  -53.484	   32.162	   58.698
   57.090	   75.452	   10.486	  -69.094	  -10.808	   16.849	   64.189	  -53.122	   31.740	   58.251
   55.559	   76.279	   11.603	  -69.989	  -11.238	   15.669	   65.467	  -54.191	   30.895	   59.786
   56.364	   75.711	   11.260	  -71.072	  -10.770	   16.851	   64.181	  -54.892	   32.522	   60.733
   55.401	   76.898	    8.946	  -69.789	  -11.810	   17.496	   64.794	  -53.643	   34.181	   59.384
   55.042	   74.869	    8.954	  -69.673	  -13.945	   16.333	   62.087	  -54.054	   32.731	   60.329
   54.708	   74.794	    8.318	  -70.635	  -14.741	   14.917	   60.418	  -54.791	   34.468	   61.289
   56.700	   75.746	    9.596	  -71.039	  -15.424	   15.003	   62.032	  -52.964	   36.164	   61.981
   55.161	   75.696	    9.490	  -72.343	  -16.379	   15.272	   61.910	  -52.015	   34.852	   60.474
   56.667	   75.893	    9.096	  -70.403	  -15.821	   17.792	   60.655	  -53.793	   34.808	   59.869
   57.228	   75.361	    9.610	  -70.803	  -17.569	   18.498	   59.734	  -52.710	   33.149	   61.306
   58.414	   75.537	    9.390	  -69.977	  -17.419	   17.969	   58.595	  -52.624	   31.510	   60.847
   58.391	   76.425	    9.886	  -69.517	  -17.414	   17.684	   58.245	  -53.308	   29.860	   60.104
   59.034	   77.288	   10.366	  -70.033	  -16.184	   19.354	   57.738	  -51.962	   31.053	   59.370
   56.078	   78.601	   10.448	  -69.070	  -16.339	   20.340	   58.003	  -51.698	   31.225	   59.899
   56.966	   79.447	   12.221	  -68.709	  -14.359	   18.674	   58.347	  -50.819	   30.993	   60.702
   55.706	   80.436	   12.583	  -68.351	  -13.315	   19.944	   59.548	  -51.580	   31.630	   61.739
   55.518	   80.315	   10.656	  -66.895	  -12.000	   20.777	   60.449	  -50.986	   31.939	   62.579
   55.608	   79.109	   12.177	  -67.385	  -12.237	   23.616	   59.769	  -52.641	   31.929	   62.616
   54.897	   80.310	   11.459	  -67.721	  -10.708	   25.171	   59.144	  -51.201	   31.275	   62.693
   54.829	   80.848	   10.123	  -68.955	  -10.135	   25.481	   59.521	  -51.085	   30.779	   61.346
   55.807	   79.718	   10.685	  -68.129	  -10.583	   25.351	   58.260	  -51.428	   29.628	   59.178
   56.036	   78.871	   11.353	  -68.785	  -11.101	   25.257	   58.616	  -51.291	   28.169	   58.903
   54.710	   78.979	   10.326	  -68.277	   -9.991	   26.544	   58.727	  -50.872	   27.549	   60.125
   55.502	   78.952	   10.390	  -68.887	  -11.596	   24.820	   59.167	  -49.846	   28.161	   59.503
   54.937	   78.844	   11.332	  -68.106	  -12.051	   25.996	   59.872	  -48.416	   28.489	   59.331
   55.835	   78.940	    9.382	  -69.015	  -12.958	   24.870	   60.749	  -49.102	   29.900	   58.719
   55.788	   77.367	   10.693	  -69.327	  -12.207	   25.162	   61.114	  -50.064	   29.295	   58.593
   56.294	   77.271	   10.662	  -70.357	  -13.160	   24.953	   59.157	  -49.201	   29.700	   58.175
   56.426	   75.213	   10.882	  -70.359	  -13.136	   24.770	   56.746	  -48.417	   30.092	   57.789
   58.287	   76.127	   12.938	  -69.754	  -13.842	   25.215	   57.560	  -49.291	   29.422	   58.077
   57.351	   77.020	   13.357	  -70.232	  -13.695	   26.206	   57.846	  -50.228	   29.671	   58.380
   56.021	   78.162	   14.746	  -68.782	  -13.806	   26.346	   57.142	  -49.325	   30.457	   56.634
   57.708	   78.048	   15.697	  -69.663	  -14.408	   27.044	   57.140	  -49.183	   31.499	   56.538
   57.459	   77.579	   15.195	  -69.186	  -14.829	   26.462	   56.023	  -48.690	   30.736	   57.343
   58.168	   78.244	   15.378	  -69.556	  -14.840	   27.054	   57.096	  -49.162	   27.439	   57.245
   58.622	   78.420	   17.036	  -71.752	  -15.482	   24.691	   56.929	  -48.854	   26.669	   57.985
   57.404	   77.607	   16.425	  -72.345	  -15.319	   25.916	   58.269	  -48.649	   26.414	   57.510
   58.448	   78.135	   17.858	  -71.753	  -14.552	   25.054	   60.347	  -47.685	   25.876	   57.468
   58.984	   78.183	   15.462	  -70.617	  -15.264	   25.690	   60.733	  -48.108	   27.491	   57.857
   59.383	   76.839	   16.207	  -69.254	  -16.103	   25.750	   61.440	  -48.398	   25.810	   59.457
   60.053	   76.047	   16.935	  -67.917	  -15.623	   23.982	   61.247	  -47.321	   25.629	   56.978
   60.703	   75.772	   17.445	  -66.351	  -14.062	   23.357	   61.178	  -47.418	   25.314	   56.507
   60.639	   77.272	   17.688	  -65.101	  -13.179	   23.392	   60.721	  -46.910	   25.670	   57.332
   60.098	   77.653	   17.340	  -66.585	  -12.058	   21.723	   58.793	  -47.482	   24.161	   56.508
   61.861	   77.420	   16.858	  -66.533	  -11.734	   22.094	   58.120	  -47.204	   22.412	   57.233
   61.718	   76.950	   17.681	  -67.990	  -12.032	   22.668	   58.114	  -48.046	   22.186	   56.665
   59.970	   76.613	   17.511	  -68.545	  -13.201	   20.783	   58.889	  -48.746	   22.686	   57.005
   60.136	   77.205	   17.986	  -69.399	  -12.518	   21.274	   60.427	  -49.009	   22.910	   58.513
   59.840	   77.513	   17.226	  -69.399	  -11.854	   21.926	   59.623	  -48.578	   22.905	   59.755
   59.815	   77.440	   15.643	  -69.135	  -11.301	   22.472	   59.678	  -47.144	   23.042	   60.434
   58.686	   79.019	   16.979	  -69.976	  -10.257	   21.099	   59.491	  -48.372	   23.181	   60.976
   59.803	   78.561	   16.792	  -70.104	  -10.753	   22.792	   59.487	  -48.472	   25.412	   62.755
   59.508	   78.048	   16.799	  -70.271	   -9.375	   22.039	   58.670	  -47.625	   24.384	   63.105
   60.785	   77.569	   15.732	  -71.035	  -10.604	   22.366	   59.907	  -48.090	   23.916	   63.377
   60.286	   75.737	   15.145	  -71.543	   -9.155	   23.967	   58.958	  -49.183	   23.319	   64.680
   61.007	   75.764	   14.692	  -70.540	   -8.342	   23.951	   60.175	  -48.599	   22.010	   65.228
   59.744	   76.036	   16.559	  -70.528	   -8.849	   21.854	   59.937	  -49.259	   22.405	   65.320
   59.234	   75.777	   16.647	  -69.575	   -7.265	   21.396	   59.226	  -47.727	   22.547	   65.479
   59.033	   75.534	   15.985	  -68.325	   -6.007	   21.601	   58.095	  -47.863	   22.144	   66.205
   58.847	   75.359	   13.877	  -67.613	   -8.344	   19.839	   58.186	  -46.495	   22.090	   67.124
   57.551	   74.014	   13.267	  -67.052	   -8.115	   20.194	   57.810	  -46.623	   21.645	   67.061
   55.956	   71.624	   12.973	  -67.857	   -8.424	   20.073	   57.649	  -46.849	   21.314	   65.880
   56.814	   70.837	   14.536	  -66.936	  -10.058	   17.397	   57.415	  -46.372	   23.128	   63.474
   57.082	   71.040	   13.733	  -68.988	  -10.641	   17.610	   55.688	  -48.905	   25.276	   64.251
   57.400	   72.459	   14.929	  -71.101	  -11.745	   19.130	   55.503	  -48.621	   24.453	   64.342
   56.588	   72.518	   13.955	  -70.068	  -12.108	   19.095	   53.140	  -47.663	   24.194	   65.215
   56.100	   71.839	   12.660	  -68.949	  -14.724	   19.508	   52.843	  -46.043	   22.575	   63.763
   57.275	   71.805	   11.915	  -67.100	  -15.297	   20.364	   51.394	  -45.043	   22.602	   62.348
   57.838	   72.460	   12.191	  -68.282	  -14.882	   21.802	   51.967	  -45.624	   21.533	   61.746
   56.942	   74.073	   12.236	  -66.985	  -13.611	   19.774	   52.202	  -44.720	   19.533	   61.968
   54.650	   75.676	   12.413	  -67.856	  -13.171	   18.449	   51.888	  -44.410	   19.955	   61.570
   53.935	   76.098	   13.603	  -68.074	  -12.568	   19.756	   52.051	  -44.305	   19.736	   61.580
   54.217	   75.832	   13.401	  -66.904	  -13.099	   20.763	   51.400	  -46.181	   18.729	   60.717
   55.553	   77.156	   11.571	  -67.637	  -12.910	   19.913	   49.876	  -43.952	   17.939	   61.106
   54.033	   77.804	   11.462	  -65.480	  -12.113	   20.543	   48.870	  -43.542	   18.878	   60.523
   53.483	   76.775	   11.443	  -64.915	  -11.646	   22.754	   48.696	  -42.997	   18.024	   61.026
   53.318	   76.474	    8.640	  -63.114	  -11.707	   22.473	   47.813	  -42.688	   18.050	   60.910
   52.020	   75.372	    9.561	  -61.510	  -11.564	   21.995	   48.133	  -42.792	   20.094	   60.468
   51.314	   74.517	   10.203	  -60.094	  -10.840	   23.436	   46.988	  -44.225	   21.517	   59.101
   49.121	   72.354	    9.305	  -60.523	  -10.978	   23.805	   47.785	  -44.472	   21.444	   58.872
   48.692	   75.145	    8.122	  -60.762	   -9.653	   23.240	   47.782	  -44.490	   21.372	   58.639
   49.768	   75.746	    7.508	  -58.550	  -10.631	   23.094	   46.951	  -44.658	   22.722	   60.493
   50.455	   76.847	    6.879	  -59.090	   -7.536	   23.674	   46.268	  -44.098	   23.486	   59.541
   50.950	   75.969	    7.768	  -58.549	   -9.331	   23.235	   45.430	  -44.285	   24.372	   62.139
   51.401	   74.479	    9.055	  -60.445	   -8.793	   24.472	   44.703	  -42.510	   25.120	   62.441
   51.097	   75.259	   10.071	  -60.629	   -7.071	   22.755	   44.385	  -42.167	   24.443	   60.849
   51.289	   74.116	    8.521	  -61.410	   -7.326	   23.060	   44.681	  -42.400	   25.891	   61.531
   53.134	   74.584	    5.581	  -62.329	   -8.690	   21.631	   45.229	  -42.740	   26.107	   61.655
   53.293	   75.121	    4.169	  -62.421	   -8.640	   20.230	   44.976	  -42.918	   25.717	   62.913
   54.500	   75.108	    3.307	  -62.246	   -8.925	   20.729	   45.285	  -42.293	   25.734	   62.529
   56.039	   74.498	    2.347	  -62.556	   -7.845	   18.780	   44.697	  -41.390	   24.654	   62.004
   56.222	   76.351	    0.333	  -62.940	   -7.473	   18.620	   45.404	  -40.374	   25.195	   62.361
   56.953	   76.591	   -0.498	  -62.505	   -7.871	   18.321	   45.756	  -39.299	   25.348	   61.862
   56.664	   75.417	    1.345	  -62.700	   -8.436	   17.691	   47.881	  -39.106	   25.958	   60.650
   56.294	   75.101	    1.303	  -62.406	  -10.038	   17.940	   47.152	  -40.272	   26.450	   61.093
   57.641	   75.100	    2.766	  -61.576	  -10.164	   17.422	   47.667	  -39.355	   26.715	   61.537
   57.701	   75.849	    3.419	  -61.425	  -10.212	   18.126	   46.072	  -39.470	   26.985	   61.620
   58.537	   75.972	    1.711	  -61.816	   -7.786	   17.639	   46.320	  -39.591	   26.121	   61.936
   57.142	   74.759	    3.457	  -61.634	   -6.601	   18.799	   45.893	  -40.337	   24.548	   61.371
   58.712	   74.790	    4.189	  -61.815	   -7.255	   19.033	   46.979	  -40.078	   23.086	   62.583
   59.616	   74.560	    4.408	  -60.668	   -8.306	   19.604	   47.629	  -39.680	   23.161	   63.053
   60.557	   73.734	    4.544	  -60.912	   -7.821	   19.296	   47.884	  -38.392	   22.121	   62.605
   60.568	   75.154	    4.917	  -61.997	   -8.094	   17.534	   48.608	  -37.535	   22.681	   60.837
   60.864	   75.758	    3.896	  -60.673	   -8.620	   16.116	   47.285	  -36.168	   21.441	   61.305
   61.206	   75.890	    3.180	  -59.524	   -8.089	   16.741	   46.141	  -37.777	   22.044	   61.312
   61.887	   75.992	    2.140	  -60.283	   -9.749	   16.879	   46.991	  -38.386	   21.933	   63.177
   61.692	   75.790	    2.336	  -61.204	   -8.261	   15.990	   45.997	  -40.921	   22.741	   63.663
   62.649	   75.148	    2.487	  -61.130	   -7.727	   15.944	   45.170	  -41.470	   20.268	   63.309
   62.186	   76.257	    2.737	  -61.118	   -6.310	   16.080	   45.902	  -41.951	   19.917	   64.147
   61.946	   76.058	    3.184	  -60.782	   -7.225	   15.241	   45.558	  -41.493	   19.055	   64.607
   61.485	   77.236	    3.216	  -59.185	   -7.719	   13.989	   46.700	  -42.467	   19.534	   64.294
   61.709	   76.985	    2.716	  -59.342	   -7.598	   13.176	   47.425	  -42.786	   20.705	   65.939
   61.278	   77.456	    2.205	  -59.131	   -6.913	   13.531	   48.809	  -41.674	   18.517	   65.115
   61.788	   77.760	    3.078	  -58.291	   -7.503	   13.182	   47.617	  -42.504	   16.910	   64.525
   60.765	   76.863	    3.874	  -57.523	   -6.952	   12.570	   47.894	  -43.922	   18.067	   65.125
   59.112	   77.495	    4.703	  -58.264	   -5.961	   13.033	   47.073	  -42.843	   18.887	   64.675
   59.206	   78.149	    3.022	  -58.670	   -5.909	   12.604	   48.021	  -43.069	   19.422	   67.027
   58.396	   77.477	    3.176	  -59.312	   -5.459	   14.373	   47.444	  -42.606	   18.504	   66.931
   58.475	   76.862	    2.847	  -58.540	   -5.044	   12.587	   47.236	  -43.666	   17.930	   67.564
   57.542	   77.511	    2.761	  -57.974	   -4.850	   12.878	   48.392	  -41.926	   16.290	   67.907
   57.375	   78.197	    2.383	  -58.013	   -4.135	   11.813	   49.581	  -41.435	   15.632	   68.153
   59.087	   79.676	    3.604	  -59.811	   -1.904	   12.732	   50.811	  -40.941	   15.507	   68.923
   57.955	   79.611	    2.936	  -59.474	   -1.680	   12.567	   51.297	  -40.801	   13.209	   68.241
   58.145	   78.264	    2.465	  -59.139	   -0.469	   13.671	   52.407	  -41.727	   13.911	   69.443
   57.992	   78.149	    2.233	  -57.863	   -1.203	   14.706	   51.833	  -41.571	   12.875	   69.669
   57.262	   77.031	    2.588	  -58.462	   -1.799	   14.398	   52.226	  -40.735	   14.907	   69.945
   57.119	   77.706	    3.690	  -59.111	   -1.008	   14.628	   51.789	  -40.590	   15.801	   70.950
   57.488	   79.461	    4.803	  -58.982	    0.185	   15.841	   49.848	  -40.243	   15.384	   70.539
   57.565	   81.105	    5.682	  -60.391	   -0.645	   15.661	   48.744	  -38.020	   15.264	   69.993
   58.456	   79.556	    6.358	  -59.533	   -1.426	   13.899	   48.359	  -37.581	   14.096	   69.021
   58.696	   79.861	    4.001	  -59.601	   -2.602	   15.536	   49.257	  -38.987	   15.021	   67.872
   59.427	   80.249	    4.116	  -59.802	   -2.236	   14.542	   48.647	  -38.095	   15.099	   66.095
   59.342	   79.723	    2.664	  -59.896	   -1.838	   15.709	   47.377	  -38.133	   14.601	   65.260
   58.773	   79.780	    2.852	  -60.172	   -2.976	   15.855	   49.054	  -38.303	   14.414	   66.446
   58.409	   78.919	    1.374	  -59.427	   -3.261	   14.257	   47.266	  -38.322	   15.035	   67.563
   58.978	   79.802	    1.703	  -60.088	   -3.279	   12.919	   45.038	  -38.094	   12.122	   66.872
   58.356	   80.548	    0.988	  -60.061	   -2.346	   14.306	   44.745	  -38.585	   12.435	   66.969
   58.587	   81.371	    0.232	  -58.432	   -2.474	   16.630	   45.670	  -37.831	   11.526	   65.215
   57.293	   82.515	    1.756	  -59.297	   -2.780	   17.855	   44.777	  -36.693	   12.447	   65.336
   56.591	   83.446	    1.624	  -60.165	   -3.455	   16.865	   44.378	  -36.709	   12.652	   65.828
   57.540	   85.912	    2.474	  -59.408	   -4.380	   17.682	   44.101	  -37.254	   12.433	   66.558
   56.041	   86.024	    4.986	  -59.936	   -4.442	   16.983	   45.183	  -37.297	   11.987	   66.568
   56.347	   88.428	    6.257	  -59.565	   -3.042	   16.650	   46.023	  -38.470	   12.803	   66.729
   55.436	   88.656	    5.854	  -62.040	   -4.153	   16.638	   45.672	  -37.635	   13.374	   65.306
   54.963	   89.390	    5.131	  -63.455	   -5.231	   15.920	   45.098	  -38.970	   13.605	   66.002
   54.670	   89.362	    4.811	  -63.260	   -2.447	   16.037	   45.007	  -38.197	   12.341	   66.396
   53.287	   89.060	    4.527	  -64.255	   -1.682	   15.574	   43.935	  -37.858	   12.539	   67.327
   53.370	   89.140	    4.892	  -63.400	   -0.884	   14.549	   43.910	  -35.536	   13.609	   68.617
   53.661	   88.008	    4.832	  -62.830	   -0.808	   13.761	   42.761	  -35.800	   12.412	   67.761
   53.246	   87.285	    4.725	  -62.792	    0.128	   12.480	   41.665	  -36.385	   10.892	   68.087
   52.100	   88.145	    3.673	  -62.681	    2.167	   12.177	   42.244	  -36.081	   10.863	   67.217
   52.233	   88.349	    3.330	  -62.947	    2.006	   13.005	   43.974	  -35.821	   12.598	   67.994
   52.568	   89.056	    3.199	  -62.257	    1.916	   13.469	   42.215	  -35.920	   12.930	   67.457
   51.945	   87.918	    4.618	  -61.302	    0.607	   12.619	   42.144	  -35.732	   14.980	   66.404
   51.516	   89.518	    3.711	  -60.935	    1.190	   12.400	   42.318	  -33.880	   15.033	   67.254
   50.978	   88.398	    3.617	  -59.668	    1.035	   12.587	   42.529	  -34.584	   15.336	   66.418
   50.543	   88.574	    4.489	  -60.497	    2.558	   11.096	   43.454	  -34.398	   14.638	   66.627
   51.980	   89.577	    5.179	  -61.530	    2.891	   11.485	   45.023	  -34.796	   14.069	   66.879
   50.614	   89.638	    3.554	  -62.136	    2.386	   11.480	   45.209	  -33.996	   14.686	   66.402
   49.299	   89.595	    3.507	  -63.550	    3.138	   12.985	   45.882	  -35.135	   14.579	   65.822
   48.420	   89.396	    3.780	  -63.603	    1.405	   12.681	   44.278	  -35.549	   12.987	   65.186
   48.376	   89.561	    4.955	  -61.997	    1.727	   12.956	   44.016	  -36.076	   11.749	   64.576
   48.714	   88.999	    5.186	  -63.110	    2.328	   11.741	   43.492	  -35.988	   10.240	   65.911
   49.062	   89.578	    4.874	  -63.277	    3.862	   11.591	   43.620	  -35.103	    9.976	   67.783
   49.991	   90.891	    5.839	  -62.723	    4.734	   11.287	   45.275	  -34.868	    9.153	   67.147
   49.573	   89.955	    4.138	  -62.829	    4.995	   13.292	   46.135	  -33.463	   10.472	   67.007
   47.786	   89.688	    5.916	  -61.839	    5.518	   15.748	   47.081	  -31.740	   12.107	   65.870
   47.709	   89.975	    6.364	  -59.849	    5.501	   14.739	   44.971	  -31.400	   12.879	   65.514
   47.923	   90.342	    5.902	  -59.580	    5.623	   13.703	   44.140	  -31.005	   12.521	   66.894
   48.275	   89.344	    5.122	  -58.403	    3.923	   13.626	   43.173	  -31.545	   12.715	   66.750
   48.819	   88.740	    5.686	  -58.673	    4.615	   12.278	   42.172	  -31.218	   14.225	   67.272
   49.840	   88.879	    7.222	  -58.056	    4.057	   12.095	   42.787	  -30.432	   14.705	   67.224
   49.823	   88.744	    6.009	  -58.957	    2.949	   11.381	   42.549	  -29.817	   15.039	   66.894
   48.743	   88.251	    6.646	  -59.741	    2.371	   10.049	   41.403	  -29.624	   15.716	   68.491
   49.251	   87.915	    8.572	  -58.785	    1.021	    9.356	   40.211	  -30.499	   16.658	   68.856
   49.298	   88.617	    6.061	  -59.404	    0.097	    8.561	   41.820	  -28.819	   16.124	   67.285
   49.564	   89.289	    5.020	  -58.581	    0.271	    9.322	   43.110	  -28.674	   16.274	   66.604
   49.711	   88.844	    3.775	  -58.704	   -0.181	    7.904	   43.970	  -28.135	   16.439	   67.213
   46.921	   88.339	    4.289	  -58.929	   -0.005	    8.182	   42.868	  -27.388	   16.724	   67.891
   48.184	   90.345	    5.852	  -62.293	    0.514	    9.468	   44.988	  -27.716	   16.417	   68.805
   50.470	   92.841	    6.872	  -61.586	    1.282	   10.134	   44.871	  -27.911	   15.643	   70.036
   49.831	   94.055	    6.205	  -61.781	    2.009	   12.330	   45.889	  -28.281	   15.359	   70.021
   49.779	   93.717	    4.467	  -61.635	    3.312	   11.626	   44.330	  -29.618	   16.031	   70.939
   49.310	   92.782	    4.597	  -59.810	    3.747	   11.364	   43.822	  -29.117	   16.813	   70.614
   50.521	   93.109	    3.689	  -60.165	    2.624	   10.213	   42.924	  -29.592	   15.913	   70.490
   50.857	   93.033	    3.188	  -58.939	    2.428	   10.253	   44.377	  -29.539	   15.621	   69.048
   51.814	   91.954	    3.968	  -59.239	    2.081	   12.183	   43.207	  -30.266	   14.981	   67.672
   51.161	   91.268	    4.305	  -59.850	    2.340	   12.659	   43.800	  -29.586	   14.166	   67.382
   51.792	   90.164	    5.604	  -59.440	    1.008	   12.968	   43.825	  -30.060	   14.052	   67.495
   50.640	   90.456	    6.857	  -59.967	    0.654	   11.361	   44.423	  -30.823	   13.549	   65.562
   51.316	   91.274	    7.484	  -59.479	    1.138	   11.459	   44.966	  -31.295	   13.791	   64.599
   51.580	   89.036	    7.771	  -61.322	    1.126	   11.522	   46.079	  -32.445	   13.083	   63.804
   51.789	   88.707	    6.865	  -61.137	   -0.093	   11.729	   46.566	  -30.680	   11.626	   61.989
   52.179	   89.192	    6.547	  -60.570	   -0.977	   10.539	   47.052	  -30.894	   11.055	   60.741
   51.695	   88.956	    7.946	  -61.974	   -0.567	   11.469	   48.729	  -31.914	   11.586	   60.887
   51.176	   88.302	    7.542	  -63.996	   -1.424	   10.624	   48.832	  -33.117	    9.567	   59.901
   50.817	   87.617	    7.983	  -63.403	   -0.997	    9.676	   50.145	  -34.937	    9.109	   59.593
   51.648	   88.040	    9.395	  -62.900	   -1.903	    8.285	   49.273	  -34.718	    8.677	   57.818
   52.749	   89.920	    9.603	  -62.379	   -2.247	    7.665	   49.003	  -34.243	    8.566	   57.324
   52.390	   89.986	    9.090	  -61.357	   -2.979	    9.900	   49.454	  -32.848	    6.907	   58.704
   49.984	   89.766	   10.023	  -63.341	   -2.842	    9.239	   50.886	  -33.839	    5.789	   60.796
   49.169	   90.525	   11.898	  -62.554	   -2.892	    8.629	   52.767	  -33.817	    4.596	   60.497
   48.822	   89.855	   10.962	  -61.113	   -2.649	    9.428	   54.183	  -33.705	    4.378	   60.945
   48.943	   90.174	   11.258	  -61.663	   -1.630	    9.516	   54.837	  -32.824	    4.532	   62.674
   47.661	   90.957	   10.503	  -63.163	   -1.635	    9.470	   55.281	  -33.905	    5.184	   63.345
   48.935	   91.598	   11.431	  -62.803	    0.439	    9.996	   55.977	  -33.066	    6.748	   65.006
   49.845	   91.224	   10.178	  -64.174	   -0.792	   11.443	   57.036	  -33.149	    5.384	   65.727
   49.654	   90.906	    8.438	  -61.898	   -0.497	   10.701	   57.137	  -33.573	    5.694	   66.540
   49.894	   90.371	    9.330	  -64.323	   -1.757	   11.403	   56.531	  -34.116	    6.669	   65.386
   50.053	   87.697	   10.082	  -63.892	   -0.823	   12.031	   56.241	  -34.409	    6.132	   65.687
   49.253	   89.581	   12.639	  -63.740	   -0.714	   12.483	   55.170	  -33.141	    5.691	   65.199
   49.927	   91.017	   14.487	  -65.148	    0.469	   13.654	   55.184	  -32.029	    4.867	   67.243
   49.895	   90.197	   16.569	  -64.757	    0.402	   14.022	   56.706	  -30.762	    6.102	   67.441
   50.415	   90.513	   16.237	  -64.561	    0.590	   15.165	   56.906	  -30.917	    7.504	   67.150
   49.342	   88.423	   16.388	  -64.686	    0.289	   14.942	   57.649	  -32.262	    6.476	   66.326
   49.688	   87.918	   15.416	  -65.155	    0.137	   15.582	   57.180	  -30.575	    5.409	   66.358
   48.554	   87.947	   14.700	  -66.705	    0.304	   14.125	   56.281	  -29.064	    6.691	   67.218
   49.784	   87.246	   15.118	  -64.902	    1.075	   14.424	   55.116	  -29.385	    6.922	   66.302
   48.281	   86.319	   13.266	  -65.391	    1.941	   13.956	   55.645	  -29.361	    5.477	   65.828
   46.421	   85.414	   13.739	  -65.270	    0.193	   14.649	   55.543	  -29.828	    7.696	   63.880
   46.153	   84.694	   13.265	  -66.363	    0.967	   14.731	   55.370	  -30.909	    7.837	   62.971
   46.256	   84.022	   14.179	  -68.323	    0.930	   15.649	   54.132	  -30.713	    8.889	   62.413
   47.014	   83.489	   14.130	  -66.242	    0.653	   17.375	   53.849	  -30.958	    9.563	   62.248
   45.015	   83.774	   13.010	  -66.403	   -0.036	   18.236	   53.788	  -31.357	   11.131	   64.001
   45.745	   83.284	   13.018	  -65.344	   -0.687	   18.280	   55.643	  -31.026	   10.983	   63.865
   45.848	   83.193	   12.376	  -65.426	    0.123	   18.460	   55.342	  -31.959	   11.254	   63.969
   46.634	   82.024	   11.308	  -64.368	    0.027	   18.274	   55.451	  -31.691	   11.432	   66.088
   47.980	   82.963	   11.249	  -65.453	    1.804	   17.991	   55.335	  -30.538	   12.320	   67.790
   48.222	   83.197	   12.311	  -63.561	    2.117	   16.579	   56.051	  -30.410	   10.576	   68.580
   48.659	   81.717	   14.620	  -63.411	    2.243	   17.661	   55.261	  -31.792	   10.170	   68.992
   47.605	   81.867	   13.853	  -62.536	    4.107	   17.942	   55.255	  -31.560	    9.841	   69.947
   48.176	   81.146	   13.055	  -62.202	    4.141	   17.633	   56.215	  -29.634	    8.817	   68.039
   45.780	   80.449	   13.300	  -61.461	    4.820	   17.708	   57.874	  -30.318	    7.950	   68.199
   45.505	   81.473	   13.649	  -62.689	    5.670	   19.600	   56.675	  -30.785	    7.903	   69.548
   47.979	   81.236	   13.720	  -62.937	    5.705	   19.427	   57.112	  -30.326	    8.392	   70.176
   48.935	   82.662	   14.054	  -62.904	    6.611	   18.612	   55.727	  -29.492	    8.916	   71.403
   48.434	   83.479	   14.998	  -62.542	    6.809	   19.154	   53.132	  -29.407	   10.336	   71.777
   48.629	   83.338	   15.797	  -64.444	    5.068	   18.732	   50.890	  -31.042	   11.068	   71.945
   48.822	   83.875	   16.033	  -65.638	    4.166	   18.265	   51.021	  -31.072	   10.639	   71.444
   47.761	   84.479	   17.375	  -65.858	    4.521	   18.329	   51.093	  -31.768	   11.173	   70.654
   46.447	   84.488	   16.564	  -64.916	    4.661	   18.925	   50.650	  -31.916	   11.543	   70.771
   48.182	   82.818	   17.242	  -64.833	    4.016	   18.910	   51.822	  -30.447	   10.183	   70.776
   48.140	   82.359	   16.302	  -64.460	    5.436	   19.573	   53.305	  -30.939	   10.490	   70.683
   47.972	   82.998	   17.364	  -64.076	    4.644	   19.850	   52.318	  -31.099	   12.062	   72.222
   47.536	   81.406	   18.101	  -63.317	    4.591	   20.054	   52.847	  -31.151	   13.469	   71.309
   47.228	   81.149	   19.861	  -62.460	    3.656	   19.874	   50.435	  -29.260	   15.506	   72.313
   46.803	   80.421	   20.295	  -61.976	    1.605	   22.170	   50.254	  -28.000	   13.908	   70.718
   48.354	   81.898	   19.953	  -62.020	    3.053	   22.835	   50.375	  -26.630	   13.952	   70.835
   49.202	   81.234	   19.205	  -63.116	    3.115	   24.443	   50.999	  -25.303	   13.159	   70.111
   48.282	   82.070	   19.204	  -63.302	    4.132	   22.176	   51.637	  -24.764	   12.332	   71.743
   49.267	   82.051	   19.924	  -63.410	    4.657	   22.705	   52.870	  -25.047	   12.202	   71.255
   48.670	   81.599	   21.003	  -63.425	    3.673	   23.791	   53.815	  -25.973	   11.180	   70.844
